Name;IdName;FolderName;Type;ViewMode;RWin;DataOrg;bReciprocal;bSigned;bDelta;bPercent;bOriginal;bOriginalValues;Columns;Rows;Radix;Comment;Precision;SkipBytes;LineSkipBytes;Fieldvalues.Name;Fieldvalues.Unit;Fieldvalues.Factor;Fieldvalues.Offset;Fieldvalues.StartAddr;AxisX.Name;AxisX.IdName;AxisX.Unit;AxisX.Factor;AxisX.Offset;AxisX.Radix;AxisX.bBackwards;AxisX.bReciprocal;AxisX.bSigned;AxisX.Precision;AxisX.DataSrc;AxisX.DataHeader;AxisX.DataAddr;AxisX.DataOrg;AxisX.SignatureByte;AxisX.SkipBytes;AxisY.Name;AxisY.IdName;AxisY.Unit;AxisY.Factor;AxisY.Offset;AxisY.Radix;AxisY.bBackwards;AxisY.bReciprocal;AxisY.bSigned;AxisY.Precision;AxisY.DataSrc;AxisY.DataHeader;AxisY.DataAddr;AxisY.DataOrg;AxisY.SignatureByte;AxisY.SkipBytes
Maximum vehicle speed to enable driver request limitation for drive-off;c_vs_max_drof_at;TQM_Driver_Request_Limitation: ""Driver_Request_Limitation"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;km/h;1;-0;$193A5E;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Hysterisis to turn off driver request limitation for drive-off;c_tq_hys_drof_at;TQM_Driver_Request_Limitation: ""Driver_Request_Limitation"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;Nm;0.03125;-0;$19390A;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Correlation constant for turning off driver request limitation for drive-off;ip_crlc_drof_at;TQM_Driver_Request_Limitation: ""Driver_Request_Limitation"";eEindim;eViewText;eBars;eHiLo;0;0;0;0;0;0;8;1;10;;3;0;0;;-;0.000015258789;-0;$19215C;global degree of activation of the accelerator pedal (low resolution);;%;0.390625;-0;10;0;0;0;3;eRom;0;$1919DE;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Torque limitation for driver request for drive-off;ip_tq_max_drof_at;TQM_Driver_Request_Limitation: ""Driver_Request_Limitation"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;8;8;10;;3;0;0;;Nm;0.03125;-1024;$1A0022;Engine speed- resolution 1rpm;;rpm;1;-0;10;0;0;0;3;eRom;0;$190FDE;eHiLo;0x-1;0;global gegree of activation of the accelerator pedal (high resolution);;%;0.09765625;-0;10;0;0;0;3;eRom;0;$191156;eHiLo;0x-1;0
Limitation time for driver request for drive-off;ip_t_hld_drof_at;TQM_Driver_Request_Limitation: ""Driver_Request_Limitation"";eEindim;eViewText;eBars;eHiLo;0;0;0;0;0;0;8;1;10;;3;0;0;;s;0.01;-0;$192ECA;global degree of activation of the accelerator pedal (low resolution);;%;0.390625;-0;10;0;0;0;3;eRom;0;$1919DF;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Cycle counter to define the duration of the start phase characterised by LV_ST;ip_cyc_cast__tco;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEindim;eViewText;eBars;eHiLo;0;0;0;0;0;0;9;1;10;;3;0;0;;-;1;-0;$1921CC;coolant temperature;;°C;0.75;-48;10;0;0;0;3;eRom;0;$191A52;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Cycle counter to reset the LV_PUC engine speed hysteresis in cold condition;c_cycnr_hys_puc_st;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;°CRK;1;-0;$1933E8;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Coolant temperature to select the LV_PUC engine speed hysteresis;c_tco_min_puc_st;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;°C;0.75;-48;$193856;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Engine speed hysteresis set entering LV_PUC;id_n_hys_max_puc__gr_at;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;7;1;10;;3;0;0;;rpm;32;-0;$191D7A;Automatic transmission gear ratio;;-;1;-0;10;0;0;0;3;eRom;0;$1917C5;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Engine speed hysteresis set entering LV_PUC (in case of SWI_CC != 0);id_n_hys_max_puc_lock_up__gr_at;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;7;1;10;;3;0;0;;rpm;32;-0;$191D87;Automatic transmission gear ratio;;-;1;-0;10;0;0;0;3;eRom;0;$1917C5;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Engine speed hysteresis set entering LV_PUC;id_n_hys_max_puc__gr_mt;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;6;1;10;;3;0;0;;rpm;32;-0;$191D81;Manual transmission gear ratio;;-;1;-0;10;0;0;0;3;eRom;0;$1917DE;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Engine speed hysteresis reset when C_CYCNR_HYS_PUC_xx achieved;id_n_hys_min_puc__gr_at;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;7;1;10;;3;0;0;;rpm;32;-0;$191D8E;Automatic transmission gear ratio;;-;1;-0;10;0;0;0;3;eRom;0;$1917C5;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Engine speed hysteresis reset when C_CYCNR_HYS_PUC_xx achieved;id_n_hys_min_puc__gr_mt;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;6;1;10;;3;0;0;;rpm;32;-0;$191D95;Manual transmission gear ratio;;-;1;-0;10;0;0;0;3;eRom;0;$1917DE;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Engine speed hysteresis set entering LV_PUC in cold condition;id_n_hys_puc_st__gr_at;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;7;1;10;;3;0;0;;rpm;32;-0;$191DA2;Automatic transmission gear ratio;;-;1;-0;10;0;0;0;3;eRom;0;$1917C5;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Engine speed hysteresis set entering LV_PUC in cold condition;id_n_hys_puc_st__gr_mt;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;6;1;10;;3;0;0;;rpm;32;-0;$191DA9;Manual transmission gear ratio;;-;1;-0;10;0;0;0;3;eRom;0;$1917DE;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
LV_PUC engine speed threshold;id_n_min_puc__tco__gr_mt;EOS_Basic_Operating_States: ""Basic_Operating_States"";eZweiInv;eViewText;eBars;eByte;0;0;0;0;0;0;6;6;10;;3;0;0;;rpm;32;-0;$191DD9;Manual transmission gear ratio;;-;1;-0;10;0;0;0;3;eRom;0;$1917E5;eByte;0x-1;0;coolant temperature;;°C;0.75;-48;10;0;0;0;3;eRom;0;$191A5C;eByte;0x-1;0
LV_PUC engine speed threshold;id_n_min_puc__tco__gr_at;EOS_Basic_Operating_States: ""Basic_Operating_States"";eZweiInv;eViewText;eBars;eByte;0;0;0;0;0;0;7;6;10;;3;0;0;;rpm;32;-0;$191DAF;Automatic transmission gear ratio;;-;1;-0;10;0;0;0;3;eRom;0;$1917CD;eByte;0x-1;0;coolant temperature;;°C;0.75;-48;10;0;0;0;3;eRom;0;$191A5C;eByte;0x-1;0
LV_PUC engine speed threshold with air conditioned compressor active;id_n_accout_min_puc__tco__gr_mt;EOS_Basic_Operating_States: ""Basic_Operating_States"";eZweiInv;eViewText;eBars;eByte;0;0;0;0;0;0;6;6;10;;3;0;0;;rpm;32;-0;$191D24;Manual transmission gear ratio;;-;1;-0;10;0;0;0;3;eRom;0;$1917E5;eByte;0x-1;0;coolant temperature;;°C;0.75;-48;10;0;0;0;3;eRom;0;$191A5C;eByte;0x-1;0
LV_PUC engine speed threshold with air conditioned compressor active;id_n_accout_min_puc__tco__gr_at;EOS_Basic_Operating_States: ""Basic_Operating_States"";eZweiInv;eViewText;eBars;eByte;0;0;0;0;0;0;7;6;10;;3;0;0;;rpm;32;-0;$191CFA;Automatic transmission gear ratio;;-;1;-0;10;0;0;0;3;eRom;0;$1917CD;eByte;0x-1;0;coolant temperature;;°C;0.75;-48;10;0;0;0;3;eRom;0;$191A5C;eByte;0x-1;0
Engine speed hysteresis before Idle Speed (LV_IS);c_n_dif_max_is;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;rpm;1;-0;$1935B6;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Maximum delay time of PUC activation after entry of PU;c_t_max_pu;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;s;0.01;-0;$1937A8;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
minimum delay time of PUC activation after entry of PU if LV_DT=0(MT gearbox);c_t_min_pu;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;s;0.01;-0;$1937C4;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
cycle counter to reset the LV_PUC engine speed hysteresis ;c_cycnr_hys_puc;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;°CRK;1;-0;$1933E6;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Engine speed threshold to detect LV_ST or LV_PL from LV_IS;c_n_max_bol_st;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;rpm;32;-0;$1935D7;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
minimum delay time of PUC activation after entry of PU if LV_DT=1(MT gearbox);c_t_min_pu_dt;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;s;0.01;-0;$1937C8;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
minimum delay time of PUC activation after entry of PU if LV_DT=0(AT gearbox);c_t_min_pu_at;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;s;0.01;-0;$1937C6;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Cycle counter to activate short LV_PUC during PU state ;c_ctr_puc_seg_nr;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;Seg;1;-0;$1933D8;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Minimum time delay for PUC activation after entry in PU if LV_DT=1(AT gearbox);ip_t_min_pu_at_dt;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEindim;eViewText;eBars;eHiLo;0;0;0;0;0;0;6;1;10;;3;0;0;;s;0.01;-0;$192EE6;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$190EE3;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Engine Speed threshold for trailing throttle fuel cut off limp home;c_n_min_puc_diag;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;rpm;32;-0;$1935FF;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Multiplicative factor for N_MIN_PU with converter lockup switch active;c_n_dif_fac_cc;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;0.00390625;-0;$1935A4;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
LV_PUC offset to avoid possible stall situation;ip_n_min_puc_ofs;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;rpm;32;-0;$192CB4;Engine speed gradient;;rpm/s;32;-0;10;0;0;0;3;eRom;0;$19105C;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Engine speed hysteresis before 'Idle Speed' for AT vehicle (LV_IS) : SWI_CC = 0;ip_n_dif_max_is_0;EOS_Basic_Operating_States: ""Basic_Operating_States"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;7;8;10;;3;0;0;;rpm;1;-0;$19EE6A;Automatic transmission gear ratio;;-;1;-0;10;0;0;0;3;eRom;0;$1917CD;eByte;0x-1;0;vehicle speed;;km/h;1;-0;10;0;0;0;3;eRom;0;$191AF2;eByte;0x-1;0
Engine speed hysteresis before 'Idle Speed' for AT vehicle (LV_IS) : SWI_CC != 0;ip_n_dif_max_is_1;EOS_Basic_Operating_States: ""Basic_Operating_States"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;7;8;10;;3;0;0;;rpm;1;-0;$19EEDA;Automatic transmission gear ratio;;-;1;-0;10;0;0;0;3;eRom;0;$1917CD;eByte;0x-1;0;vehicle speed;;km/h;1;-0;10;0;0;0;3;eRom;0;$191AF2;eByte;0x-1;0
Minimum delay time of PUC activation after entry of PU by TCU request;ip_t_min_pu_tcu;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEindim;eViewText;eBars;eHiLo;0;0;0;0;0;0;6;1;10;;3;0;0;;s;0.01;-0;$192EF2;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$190EA6;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Engine speed hysteresis reset when C_CYCNR_HYS_PUC_xx achieved(in case of SWI_CC != 0);id_n_hys_min_puc_lock_up__gr_at;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;7;1;10;;3;0;0;;rpm;32;-0;$191D9B;Automatic transmission gear ratio;;-;1;-0;10;0;0;0;3;eRom;0;$1917C5;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
LV_PUC engine speed threshold with converter lockup switch active;id_n_min_puc_cc__tco__gr_at;EOS_Basic_Operating_States: ""Basic_Operating_States"";eZweiInv;eViewText;eBars;eByte;0;0;0;0;0;0;7;6;10;;3;0;0;;rpm;32;-0;$191DFD;Automatic transmission gear ratio;;-;1;-0;10;0;0;0;3;eRom;0;$1917CD;eByte;0x-1;0;coolant temperature;;°C;0.75;-48;10;0;0;0;3;eRom;0;$191A5C;eByte;0x-1;0
LV_PUC engine speed threshold with air conditioning compressor & converter lockup switch active;id_n_accout_min_puc_cc__tco__gr_at;EOS_Basic_Operating_States: ""Basic_Operating_States"";eZweiInv;eViewText;eBars;eByte;0;0;0;0;0;0;7;6;10;;3;0;0;;rpm;32;-0;$191D48;Automatic transmission gear ratio;;-;1;-0;10;0;0;0;3;eRom;0;$1917CD;eByte;0x-1;0;coolant temperature;;°C;0.75;-48;10;0;0;0;3;eRom;0;$191A5C;eByte;0x-1;0
Maximum temperature of catalyst condition for short PUC application;ip_temp_cat_max_puc;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEindim;eViewText;eBars;eHiLo;0;0;0;0;0;0;6;1;10;;3;0;0;;°C;0.0625;-273.15;$192F24;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$1918E0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Minimum lamba setpoint condition for short PUC application;ip_lamb_min_puc;EOS_Basic_Operating_States: ""Basic_Operating_States"";eEindim;eViewText;eBars;eHiLo;0;0;0;0;0;0;6;1;10;;3;0;0;;-;0.0009765625;-0;$192B32;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$1918E0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Linearisierungskennlinie Oeltemperatursensor;ip_toil__v_toil;SYS_Oil_Temp: ""Oil_Temp"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;16;1;10;;3;0;0;;°C;1;-40;$192F80;Oil temperature sensor raw acquisition;;V;0.01953125;-0;10;0;0;0;3;eRom;0;$1915F5;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Correlation constant for TOIL_MDL calculation;c_toil_sub_crlc;SYS_Oil_Temp_Model: ""Oil_Temp_Model"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;-;0.000015258789;-0;$1938A6;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Switch for TOIL_MDL_OFS calculation of TOIL_MDL;c_tco_swi_cwp_toil;SYS_Oil_Temp_Model: ""Oil_Temp_Model"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;°C;0.75;-48;$19386D;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
TIA Condition Switch for TOIL_MDL_OFS calculation of TOIL_MDL;c_tia_swi_toil_mdl_ofs;SYS_Oil_Temp_Model: ""Oil_Temp_Model"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;°C;0.75;-48;$193896;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
correlation constant for TOIL-calculation;c_toil_sub_h_crlc;SYS_Oil_Temp_Model: ""Oil_Temp_Model"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;-;0.000015258789;-0;$1938A8;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
max. temperature gradient for TOIL-calculation;c_toil_grd_max;SYS_Oil_Temp_Model: ""Oil_Temp_Model"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;°C/s;1;-0;$19389C;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Weighting factor for TOIL_ST temperature depending on engine off time;ip_fac_toil_st;SYS_Oil_Temp_Model: ""Oil_Temp_Model"";eZweiInv;eViewText;eBars;eByte;0;0;0;0;0;0;8;8;10;;3;0;0;;-;0.015686035156;-2;$1925C8;Oil temperature at transition to enging stop;;°C;1;-40;10;0;0;0;3;eRom;0;$191500;eByte;0x-1;0;Engine off duration time;;min;1;-0;10;0;0;0;3;eRom;0;$191304;eHiLo;0x-1;0
Additive offset TOIL for initialization depending on engine off time;ip_toil_ofs_st;SYS_Oil_Temp_Model: ""Oil_Temp_Model"";eZweiInv;eViewText;eBars;eByte;0;0;0;0;0;0;8;8;10;;3;0;0;;°C;1;-40;$192FB8;coolant temperature at start;;°C;0.75;-48;10;0;0;0;3;eRom;0;$191410;eByte;0x-1;0;Engine off duration time;;min;1;-0;10;0;0;0;3;eRom;0;$191316;eHiLo;0x-1;0
Data to decide function which to be used for TOIL started;ip_toil_mdl_st;SYS_Oil_Temp_Model: ""Oil_Temp_Model"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;8;8;10;;3;0;0;;min;1;-0;$19F822;Oil temperature at transition to enging stop;;°C;1;-40;10;0;0;0;3;eRom;0;$191509;eByte;0x-1;0;Coolant temperature at transition to engine stop ( ES );;°C;0.75;-48;10;0;0;0;3;eRom;0;$191422;eByte;0x-1;0
Correlation constant for TOIL_MDL_OFS;ip_toil_crlc_ofs;SYS_Oil_Temp_Model: ""Oil_Temp_Model"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;6;6;10;;3;0;0;;-;0.000015258789;-0;$19F77A;coolant temperature at start;;°C;0.75;-48;10;0;0;0;3;eRom;0;$191409;eByte;0x-1;0;Time after exit start to after start;;s;0.1;-0;10;0;0;0;3;eRom;0;$1912DC;eHiLo;0x-1;0
additive offset for TOIL_MDL calculation;ip_toil_ofs;SYS_Oil_Temp_Model: ""Oil_Temp_Model"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;4;9;10;;3;0;0;;°C;0.003906250004;-128;$19F8A2;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$1918E7;eByte;0x-1;0;TOIL Model calculated gradient pre second;;°C/s;0.003906250001;0.000000025;10;0;0;0;3;eRom;0;$1914E8;eHiLo;0x-1;0
correlation factor for TOIL_MDL calculation;ip_crlc_toil_mdl_3;SYS_Oil_Temp_Model: ""Oil_Temp_Model"";eEindim;eViewText;eBars;eHiLo;0;0;0;0;0;0;4;1;10;;3;0;0;;-;0.000015258789;-0;$19218C;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$1918E7;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
correlation factor for TOIL_MDL calculation based on TCO;ip_crlc_toil_mdl_2;SYS_Oil_Temp_Model: ""Oil_Temp_Model"";eEindim;eViewText;eBars;eHiLo;0;0;0;0;0;0;9;1;10;;3;0;0;;-;0.000015258789;-0;$19217A;coolant temperature;;°C;0.75;-48;10;0;0;0;3;eRom;0;$1913B5;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
correlation factor for TOIL_MDL calculation;ip_crlc_toil_mdl_1;SYS_Oil_Temp_Model: ""Oil_Temp_Model"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;6;6;10;;3;0;0;;-;0.000015258789;-0;$19CFCA;Intake air temperature;;°C;0.75;-48;10;0;0;0;3;eRom;0;$191483;eByte;0x-1;0;vehicle speed;;km/h;1;-0;10;0;0;0;3;eRom;0;$1916D1;eByte;0x-1;0
correlation factor for TOIL_MDL calculation;ip_crlc_toil_mdl_4;SYS_Oil_Temp_Model: ""Oil_Temp_Model"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;4;6;10;;3;0;0;;-;0.000015258789;-0;$192194;coolant temperature;;°C;0.75;-48;10;0;0;0;3;eRom;0;$1913C0;eByte;0x-1;0;Time after exit start to after start;;s;0.1;-0;10;0;0;0;3;eRom;0;$1912A8;eHiLo;0x-1;0
Basic temperature value for TOIL calculation at high TCO;ip_toil_sub;SYS_Oil_Temp_Model: ""Oil_Temp_Model"";eZweiInv;eViewText;eBars;eByte;0;0;0;0;0;0;4;4;10;;3;0;0;;°C;1;-40;$192FF8;same as MAF but with a lower resolution (HB means High Byte);;mg/stk;5.447058823529;-0;10;0;0;0;3;eRom;0;$190E71;eByte;0x-1;0;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$1918E7;eByte;0x-1;0
Corrective offset for TOIL_MDL calculation;ip_toil_ofs_cor;SYS_Oil_Temp_Model: ""Oil_Temp_Model"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;8;8;10;;3;0;0;;°C;0.003906250004;-128;$19F8EA;ambient air temperature;;°C;0.75;-48;10;0;0;0;3;eRom;0;$191369;eByte;0x-1;0;vehicle speed;;km/h;1;-0;10;0;0;0;3;eRom;0;$1916D8;eByte;0x-1;0
Correlation factor for corrective offset;ip_toil_fac_ofs_cor;SYS_Oil_Temp_Model: ""Oil_Temp_Model"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;6;8;10;;3;0;0;;-;0.000030517578;-1;$19F7C2;coolant temperature;;°C;0.75;-48;10;0;0;0;3;eRom;0;$1913C5;eByte;0x-1;0;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$190ED4;eByte;0x-1;0
Switch for TOIL_MDL calculation High-Part;ip_tco_swi_toil_mdl_h;SYS_Oil_Temp_Model: ""Oil_Temp_Model"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;6;1;10;;3;0;0;;°C;0.75;-48;$192F16;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$190EEB;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Corrective TOIL_MDL offset for high load driving;ip_toil_ofs_cor_load;SYS_Oil_Temp_Model: ""Oil_Temp_Model"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;8;8;10;;3;0;0;;°C;0.003906250004;-128;$19F96A;Air mass (predicted) for calculation of basic fuel injection;;mg/stk;0.021194781415;-0;10;0;0;0;3;eRom;0;$190E60;eHiLo;0x-1;0;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$190EF7;eByte;0x-1;0
